  group,name,province,publish_date,short_bio,title,url
party leader,肖杰,海南,"（人民网资料 截至2017年5月）
","

			　　肖杰，男，1960年9月生，汉族，广东雷州人，在职研究生学历，法学硕士学位，讲师，1982年7月参加工作，1984年6月加入中国共产党。",海南省委常委、政法委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4580.htm
party leader,严朝君,海南,"（人民网资料 截至2017年4月）
","

			　　严朝君，男，1963年11月生，汉族，海南琼海人，中央党校研究生学历，1981年9月参加工作，1986年9月加入中国共产党。",海南省委常委、三亚市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm
party leader,陈守民,海南,"现任海南省委常委、省军区司令员。
","

			　　陈守民，男，1960年4月生，湖北汉川人，1978年3月入伍，1979年3月加入中国共产党。",海南省委常委、省军区司令员,http://ldzl.people.com.cn/dfzlk/front/personPage18624.htm
admin leader,毛超峰,海南,"（人民网资料 截至2018年2月）
","

			　　毛超峰，男，1965年12月生，汉族，河南柘城人，中央党校研究生学历，高级管理人员工商管理硕士学位，1985年7月参加工作，1986年8月加入中国共产党。",海南省委常委，常务副省长,http://ldzl.people.com.cn/dfzlk/front/personPage6383.htm
admin leader,王路,海南,"（人民网资料 截至2018年3月）
","

			　　王路，男，1963年2月生，汉族，浙江桐庐人，研究生学历，理学博士学位，高级工程师，1983年8月参加工作，农工党党员。",海南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage6387.htm
admin leader,刘平治,海南,"（人民网资料 截至2018年2月）
","

			　　刘平治，男，1964年1月生，汉族，湖南汨罗人，研究生学历，经济学博士学位，1988年6月参加工作，1986年6月加入中国共产党。",海南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18609.htm
admin leader,刘星泰,海南,"（人民网资料 截至2018年2月）
","

			　　刘星泰，男，1963年1月生，汉族，山东利津人，省委党校研究生学历，1983年7月参加工作，1986年9月加入中国共产党。",海南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage12197.htm
admin leader,彭金辉,海南,"（人民网资料 截至2018年2月）
","

			　　彭金辉，男，1964年12月生，彝族，云南景东人，研究生学历，工学博士学位，中国工程院院士，教授，1988年6月参加工作，1989年7月加入中国共产党。",海南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18679.htm
admin leader,范华平,海南,"（人民网资料 截至2018年2月）
","

			　　范华平，男，1962年10月生，汉族，云南泸西人，省委党校大学学历，1982年8月参加工作，1984年12月加入中国共产党。",海南省副省长，省公安厅厅长、党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4721.htm
admin leader,苻彩香,海南,"（人民网资料 截至2018年2月）
","

			　　苻彩香，女，1963年4月生，黎族，海南儋州人，大学学历，文学学士学位，1983年8月参加工作，1994年5月加入中国共产党。",海南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18738.htm
district leader,张琦,海南,"（人民网资料 截至2017年4月）
","

			　　张琦，男，1961年3月生，汉族，安徽寿县人，在职研究生学历，工学硕士、高级管理人员工商管理硕士学位，1981年8月参加工作，1983年6月加入中国共产党。",海南省委常委、海口市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5052.htm
district leader,严朝君,海南,"（人民网资料 截至2017年4月）
","

			　　严朝君，男，1963年11月生，汉族，海南琼海人，中央党校研究生学历，1981年9月参加工作，1986年9月加入中国共产党。",海南省委常委、三亚市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5576.htm
district leader,张军,海南,"（人民网资料 截至2018年2月）
","

			　　张军，男，1965年1月生，汉族，广东梅州人，大学学历，公共管理硕士，工程师，1984年7月参加工作，1988年5月加入中国共产党。",海南省三沙市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18744.htm
district leader,袁光平,海南,"（人民网资料库 截至2018年1月）
","

			　　袁光平，男，1966年4月出生，重庆市人，汉族，研究生学历，经济学博士学位，1990年7月参加工作，1986年10月加入中国共产党。",海南省儋州市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage18617.htm
district leader,丁晖,海南,"（人民网资料 截至2018年2月）
","

			　　丁晖，男，汉族，1971年11月生，江苏南京人，在职研究生学历，管理学博士学位，主任编辑，1997年6月加入中国共产党，1992年5月参加工作。",海南省海口市市长,http://ldzl.people.com.cn/dfzlk/front/personPage18746.htm
district leader,阿东,海南,"（人民网资料 截至2018年2月）
","

			　　阿东，男，回族，1970年11月出生，辽宁海城人，博士研究生学历，1996年5月加入中国共产党，1997年7月参加工作。",海南省三亚市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16783.htm
district leader,朱洪武,海南,"（人民网资料 截至2016年11月）
","

			　　朱洪武，男，黎族，1971年9月出生，海南澄迈人，中央党校研究生学历，法学学士学位，1994年8月参加工作，1993年6月加入中国共产党。",海南省儋州市市长,http://ldzl.people.com.cn/dfzlk/front/personPage16531.htm
top four,陈敏尔,重庆,"（人民网资料 截至2017年10月）
","

			　　陈敏尔，男，汉族，1960年9月生，浙江诸暨人，1981年8月参加工作，1982年9月加入中国共产党，中央党校研究生学历。",重庆市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4953.htm
top four,张轩,重庆,"（人民网资料 截至2013年7月）
","

			　　张轩，女，汉族，1958年5月生，河北滦县人，大学学历，法学学士，1975年8月参加工作，1979年4月加入中国共产党。     ",重庆市人大常委会主任,http://ldzl.people.com.cn/dfzlk/front/personPage4946.htm
top four,唐良智,重庆,"（人民网资料 截至2018年1月）
","

			　　唐良智，男，汉族，1960年6月生，湖北洪湖人，研究生，经济学博士，高级工程师，1983年8月参加工作，1982年7月加入中国共产党。",重庆市委副书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage4445.htm
top four,王炯,重庆,"（人民网资料 截至2018年1月）
","

			　　王炯，男，汉族，1964年9月生，河南淮滨人，大学，工程硕士，高级工程师，1985年7月参加工作，1984年11月加入中国共产党。",重庆市政协主席,http://ldzl.people.com.cn/dfzlk/front/personPage5924.htm
party leader,陈敏尔,重庆,"（人民网资料 截至2017年10月）
","

			　　陈敏尔，男，汉族，1960年9月生，浙江诸暨人，1981年8月参加工作，1982年9月加入中国共产党，中央党校研究生学历。",重庆市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4953.htm
party leader,唐良智,重庆,"（人民网资料 截至2018年1月）
","

			　　唐良智，男，汉族，1960年6月生，湖北洪湖人，研究生，经济学博士，高级工程师，1983年8月参加工作，1982年7月加入中国共产党。",重庆市委副书记、市长,http://ldzl.people.com.cn/dfzlk/front/personPage4445.htm
party leader,吴存荣,重庆,"（人民网资料 截至2018年1月）
","

			　　吴存荣，男，汉族，1963年5月生，安徽无为人，研究生，工商管理硕士，工程师，1985年7月参加工作，1984年9月加入中国共产党。",重庆市委常委、常务副市长，两江新区党工委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4302.htm
party leader,张鸣,重庆,"（人民网资料 截至2017年6月）
","

			　　张鸣，男，汉族，1962年6月生，湖南汨罗人，大学，历史学学士，副研究员，1982年8月参加工作，1984年8月加入中国共产党。",重庆市委常委、宣传部部长,http://ldzl.people.com.cn/dfzlk/front/personPage6400.htm
party leader,陈雍,重庆,"（人民网资料 截至2018年2月）
","

			　　陈雍，男，满族，1966年10月生，辽宁北镇人，研究生，法学硕士，工商管理硕士，经济师，1991年8月参加工作，1988年1月加入中国共产党。",重庆市委常委、市纪委书记，市监察委员会主任,http://ldzl.people.com.cn/dfzlk/front/personPage16389.htm
party leader,刘强,重庆,"（人民网资料 截至2018年2月）
","

			　　刘强，男，汉族，1961年12月生，重庆巴南人，市委党校研究生，高级管理人员工商管理硕士，1984年6月参加工作，1984年9月加入中国共产党。",重庆市委常委、政法委书记,http://ldzl.people.com.cn/dfzlk/front/personPage6402.htm
party leader,李静,重庆,"（人民网资料 截至2018年2月）
","

			　　李静，女，汉族，1962年7月生，河南濮阳人，1983年12月加入中国共产党，1984年7月参加工作，四川省委党校现代管理专业毕业，省委党校研究生学历。",重庆市委常委、统战部部长,http://ldzl.people.com.cn/dfzlk/front/personPage4686.htm
party leader,胡文容,重庆,"（人民网资料 截至2017年10月）
","

			　　胡文容，男，1964年7月生，福建莆田人，同济大学环境学院环境工程专业毕业，研究生，工学博士，教授。1990年5月加入中国共产党，1985年7月参加工作。",重庆市委常委、组织部部长,http://ldzl.people.com.cn/dfzlk/front/personPage16806.htm
party leader,王赋,重庆,"（人民网资料 截至2018年1月）
","

			　　王赋，男，汉族，1962年3月生，山西浑源人，1986年8月参加工作，1985年4月加入中国共产党，研究生学历，经济学硕士、公共管理硕士学位。",重庆市委常委、秘书长,http://ldzl.people.com.cn/dfzlk/front/personPage16263.htm
